endpoint,operation,input_size,cycles,usec
client,verify,64,18151,6
client,digest,64,12965,4
server,verify,64,15558,6
server,digest,64,10372,5
client,verify,64,18151,6
client,digest,64,20744,7
server,verify,64,18151,6
server,digest,64,15558,5
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,15558,5
server,digest,64,12965,4
client,verify,64,12965,6
client,digest,64,12965,4
server,verify,64,15558,5
server,digest,64,10372,4
client,verify,64,15558,6
client,digest,64,12965,5
server,verify,64,12965,6
server,digest,64,12965,4
client,verify,64,15558,6
client,digest,64,10372,4
server,verify,64,15558,6
server,digest,64,12965,4
client,verify,64,15558,6
client,digest,64,10372,5
server,verify,64,15558,5
server,digest,64,10372,4
client,verify,64,15558,6
client,digest,64,12965,4
server,verify,64,12965,6
server,digest,64,10372,4
client,verify,64,15558,6
client,digest,64,10372,4
server,verify,64,15558,6
server,digest,64,10372,4
client,verify,64,15558,5
client,digest,64,10372,4
server,verify,64,15558,6
server,digest,64,10372,5
client,verify,64,15558,5
client,digest,64,10372,4
server,verify,64,12965,6
server,digest,64,12965,4
client,verify,64,28523,11
client,digest,64,12965,5
server,verify,64,15558,6
server,digest,64,10372,5
client,verify,64,12965,6
client,digest,64,12965,5
server,verify,64,15558,6
server,digest,64,12965,5
client,verify,64,12965,6
client,digest,64,12965,5
server,verify,64,15558,5
server,digest,64,12965,4
client,verify,64,15558,5
client,digest,64,10372,4
server,verify,64,12965,5
server,digest,64,10372,4
client,verify,64,12965,6
client,digest,64,10372,4
server,verify,64,15558,6
server,digest,64,12965,4
client,verify,64,15558,6
client,digest,64,12965,4
server,verify,64,15558,6
server,digest,64,12965,4
client,verify,64,12965,6
client,digest,64,10372,5
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,25930,8
client,digest,64,12965,5
server,verify,64,18151,8
server,digest,64,103720,0
client,verify,64,18151,6
client,digest,64,12965,4
server,verify,64,18151,6
server,digest,64,12965,5
client,verify,64,15558,5
client,digest,64,12965,5
server,verify,64,18151,6
server,digest,64,12965,5
client,verify,64,0,0
client,digest,64,12965,5
server,verify,64,12965,6
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,12965,5
server,verify,64,15558,6
server,digest,64,0,0
client,verify,64,18151,6
client,digest,64,12965,4
server,verify,64,15558,6
server,digest,64,12965,4
client,verify,64,15558,6
client,digest,64,12965,5
server,verify,64,0,0
server,digest,64,12965,5
client,verify,64,15558,6
client,digest,64,12965,4
server,verify,64,15558,6
server,digest,64,12965,4
client,verify,64,15558,6
client,digest,64,12965,4
server,verify,64,15558,6
server,digest,64,10372,5
client,verify,64,15558,6
client,digest,64,12965,4
server,verify,64,15558,5
server,digest,64,10372,5
client,verify,64,0,0
client,digest,64,12965,5
server,verify,64,15558,5
server,digest,64,12965,4
client,verify,64,12965,6
client,digest,64,10372,5
server,verify,64,0,0
server,digest,64,12965,5
client,verify,64,15558,6
client,digest,64,10372,4
server,verify,64,23337,9
server,digest,64,15558,5
client,verify,64,15558,5
client,digest,64,12965,5
server,verify,64,12965,6
server,digest,64,18151,7
client,verify,64,15558,5
client,digest,64,12965,4
server,verify,64,15558,5
server,digest,64,12965,5
client,verify,64,15558,5
client,digest,64,12965,4
server,verify,64,15558,6
server,digest,64,12965,5
client,verify,64,324125,8
client,digest,64,12965,5
server,verify,64,15558,5
server,digest,64,15558,5
client,verify,64,15558,6
client,digest,64,15558,5
server,verify,64,15558,7
server,digest,64,12965,5
client,verify,64,15558,6
client,digest,64,12965,4
server,verify,64,15558,6
server,digest,64,10372,5
client,verify,64,15558,6
client,digest,64,12965,4
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,15558,5
client,digest,64,12965,5
server,verify,64,15558,6
server,digest,64,12965,4
client,verify,64,15558,6
client,digest,64,12965,5
server,verify,64,15558,6
server,digest,64,12965,4
client,verify,64,15558,6
client,digest,64,18151,6
server,verify,64,23337,9
server,digest,64,20744,8
client,verify,64,23337,9
client,digest,64,23337,9
server,verify,64,18151,6
server,digest,64,15558,5
client,verify,64,0,0
client,digest,64,12965,5
server,verify,64,12965,6
server,digest,64,12965,5
client,verify,64,15558,6
client,digest,64,12965,4
server,verify,64,15558,6
server,digest,64,12965,5
client,verify,64,12965,6
client,digest,64,10372,5
server,verify,64,12965,6
server,digest,64,15558,5
client,verify,64,28523,11
client,digest,64,15558,5
server,verify,64,18151,7
server,digest,64,10372,4
client,verify,64,15558,6
client,digest,64,12965,5
server,verify,64,15558,5
server,digest,64,12965,4
client,verify,64,12965,6
client,digest,64,0,0
server,verify,64,15558,5
server,digest,64,12965,4
client,verify,64,15558,6
client,digest,64,12965,5
server,verify,64,15558,6
server,digest,64,12965,4
client,verify,64,15558,6
client,digest,64,12965,5
server,verify,64,0,0
server,digest,64,12965,5
client,verify,64,15558,5
client,digest,64,10372,5
server,verify,64,25930,11
server,digest,64,18151,7
client,verify,64,23337,9
client,digest,64,20744,8
server,verify,64,15558,6
server,digest,64,10372,5
client,verify,64,18151,6
client,digest,64,20744,8
server,verify,64,38895,14
server,digest,64,2593,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,15558,6
client,digest,64,12965,4
server,verify,64,15558,6
server,digest,64,12965,4
client,verify,64,15558,6
client,digest,64,12965,4
server,verify,64,15558,6
server,digest,64,10372,5
client,verify,64,15558,6
client,digest,64,12965,4
server,verify,64,15558,6
server,digest,64,12965,5
client,verify,64,12965,6
client,digest,64,33709,13
server,verify,64,15558,6
server,digest,64,12965,4
client,verify,64,25930,10
client,digest,64,20744,7
server,verify,64,15558,6
server,digest,64,12965,5
client,verify,64,15558,6
client,digest,64,12965,5
server,verify,64,15558,7
server,digest,64,12965,4
client,verify,64,15558,6
client,digest,64,12965,4
server,verify,64,15558,6
server,digest,64,10372,4
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,28523,10
server,digest,64,12965,5
client,verify,64,15558,6
client,digest,64,12965,5
server,verify,64,46674,19
server,digest,64,12965,5
client,verify,64,15558,6
client,digest,64,12965,5
server,verify,64,15558,6
server,digest,64,10372,5
client,verify,64,15558,6
client,digest,64,12965,4
server,verify,64,15558,5
server,digest,64,12965,4
client,verify,64,15558,6
client,digest,64,10372,5
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,12965,5
client,verify,64,15558,6
client,digest,64,12965,4
server,verify,64,15558,6
server,digest,64,12965,4
client,verify,64,15558,6
client,digest,64,12965,4
server,verify,64,15558,6
server,digest,64,12965,5
client,verify,64,0,0
client,digest,64,12965,5
server,verify,64,15558,6
server,digest,64,12965,4
client,verify,64,20744,7
client,digest,64,12965,4
server,verify,64,25930,10
server,digest,64,12965,6
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
client,digest,64,0,0
server,verify,64,0,0
server,digest,64,0,0
client,verify,64,0,0
